Date-time;Type;Metadato grafico storico;POZ005 - Battisti - Misura pressione rete (bar);POZ005 - Battisti - Misura portata rete modbus (l/s);POZ005 - Battisti - Misura livello falda (m)
2025/03/07 15:03:00;A;;;;11,63
2025/03/07 15:04:00;A;;;;11,27
2025/03/07 15:15:00;P;;8,7;47,1;11,25
2025/03/07 15:18:00;A;;;;11,03
2025/03/07 15:20:00;A;;;;11,30
2025/03/07 15:22:00;A;;;;10,90
2025/03/07 15:23:00;A;;;;11,30
2025/03/07 15:30:00;A;;8,7;43,3;11,23
2025/03/07 15:30:01;P;;;43,3;
2025/03/07 15:37:00;A;;;;10,85
2025/03/07 15:38:00;A;;;;11,38
2025/03/07 15:40:00;A;;;47,1;
2025/03/07 15:45:00;P;;8,6;48,1;11,24
2025/03/07 15:46:00;A;;;;11,52
2025/03/07 15:50:00;A;;;43,6;11,28
2025/03/07 16:00:00;P;;8,7;43,6;11,31
2025/03/07 16:14:00;A;;;;11,06
2025/03/07 16:15:00;A;;8,7;40,4;11,07
2025/03/07 16:15:01;P;;;40,4;
2025/03/07 16:18:00;A;;;;11,32
2025/03/07 16:25:00;A;;;45,4;
2025/03/07 16:30:00;A;;8,7;42,8;10,90
2025/03/07 16:30:01;P;;;;10,90
2025/03/07 16:32:00;A;;;;11,21
2025/03/07 16:39:00;A;;;;12,51
2025/03/07 16:40:00;A;;;;11,33
2025/03/07 16:42:00;A;;;;11,61
2025/03/07 16:43:00;A;;;;11,28
2025/03/07 16:45:00;P;;8,7;41,3;11,24
2025/03/07 16:50:00;A;;;45,9;
2025/03/07 16:52:00;A;;;;11,56
2025/03/07 16:54:00;A;;;;11,19
2025/03/07 17:00:00;P;;8,6;46,2;11,31
2025/03/07 17:15:00;P;;8,6;49,1;11,40
2025/03/07 17:18:00;A;;;;11,15
2025/03/07 17:21:00;A;;;;11,43
2025/03/07 17:24:00;A;;;;11,65
2025/03/07 17:25:00;A;;;;11,25
2025/03/07 17:26:00;A;;;;11,56
2025/03/07 17:27:00;A;;;;10,90
2025/03/07 17:28:00;A;;;;11,36
2025/03/07 17:29:00;A;;;;11,89
2025/03/07 17:30:00;A;;8,6;52,9;11,36
2025/03/07 17:30:01;P;;;52,9;11,36
2025/03/07 17:35:00;A;;;56,3;
2025/03/07 17:39:00;A;;;;12,12
2025/03/07 17:40:00;A;;;;11,36
2025/03/07 17:45:00;P;;8,7;55,8;11,52
2025/03/07 17:51:00;A;;;;11,30
2025/03/07 17:52:00;A;;;;11,55
2025/03/07 17:55:00;A;;;61,0;
2025/03/07 18:00:00;P;;8,6;61,0;11,58
2025/03/07 18:02:00;A;;;;12,05
2025/03/07 18:03:00;A;;;;11,49
2025/03/07 18:05:00;A;;;64,5;
2025/03/07 18:06:00;A;;;;11,70
2025/03/07 18:10:00;A;;;69,0;
2025/03/07 18:15:00;A;;8,7;58,2;11,58
2025/03/07 18:15:01;P;;;58,2;
2025/03/07 18:16:00;A;;;;11,37
2025/03/07 18:18:00;A;;;;11,63
2025/03/07 18:20:00;A;;;62,0;
2025/03/07 18:24:00;A;;;;10,67
2025/03/07 18:25:00;A;;;;11,57
2025/03/07 18:30:00;P;;8,7;64,9;11,57
2025/03/07 18:33:00;A;;;;10,82
2025/03/07 18:34:00;A;;;;11,65
2025/03/07 18:40:00;A;;;69,5;
2025/03/07 18:45:00;P;;8,5;70,4;11,62
2025/03/07 18:48:00;A;;;;10,69
2025/03/07 18:49:00;A;;;;12,32
2025/03/07 18:50:00;A;;;66,7;11,69
2025/03/07 18:55:00;A;;;70,0;
2025/03/07 18:59:00;A;;8,8;;
2025/03/07 19:00:00;P;;8,6;68,1;11,75
2025/03/07 19:08:00;A;;;;10,90
2025/03/07 19:09:00;A;;;;11,25
2025/03/07 19:10:00;A;;;;11,66
2025/03/07 19:15:00;P;;8,6;68,7;11,68
2025/03/07 19:22:00;A;;;;10,97
2025/03/07 19:23:00;A;;;;11,62
2025/03/07 19:26:00;A;;8,8;;
2025/03/07 19:27:00;A;;;;10,82
2025/03/07 19:28:00;A;;;;12,54
2025/03/07 19:29:00;A;;;;11,71
2025/03/07 19:30:00;P;;8,7;65,8;11,68
2025/03/07 19:35:00;A;;;69,5;
2025/03/07 19:40:00;A;;;64,3;
2025/03/07 19:44:00;A;;;;11,37
2025/03/07 19:45:00;P;;8,7;63,1;11,49
2025/03/07 19:47:00;A;;;;12,48
2025/03/07 19:48:00;A;;;;11,59
2025/03/07 19:50:00;A;;;55,7;
2025/03/07 19:51:00;A;;;;11,38
2025/03/07 19:55:00;A;;;;11,65
2025/03/07 20:00:00;A;;8,7;59,8;11,53
2025/03/07 20:00:01;P;;;59,8;
2025/03/07 20:04:00;A;;;;11,77
2025/03/07 20:05:00;A;;;69,6;
2025/03/07 20:15:00;A;;8,7;68,0;11,57
2025/03/07 20:15:01;P;;;;11,57
2025/03/07 20:16:00;A;;;;11,81
2025/03/07 20:17:00;A;;;;11,56
2025/03/07 20:21:00;A;;;;11,78
2025/03/07 20:24:00;A;;;;12,25
2025/03/07 20:25:00;A;;;;11,75
2025/03/07 20:29:00;A;;;;11,53
2025/03/07 20:30:00;A;;8,7;71,5;11,65
2025/03/07 20:30:01;P;;;71,5;
2025/03/07 20:35:00;A;;;68,5;
2025/03/07 20:45:00;P;;8,7;67,0;11,60
2025/03/07 20:51:00;A;;;;10,75
2025/03/07 20:52:00;A;;;;11,32
2025/03/07 20:55:00;A;;;58,0;11,55
2025/03/07 21:00:00;A;;8,6;53,8;11,46
2025/03/07 21:00:01;P;;;53,8;
2025/03/07 21:01:00;A;;7,9;;10,81
2025/03/07 21:05:00;A;;;0,0;
2025/03/07 21:15:00;P;;8,0;0,0;10,79
2025/03/07 21:30:00;P;;8,0;0,0;10,79
2025/03/07 21:45:00;P;;7,9;0,0;10,78
2025/03/07 21:58:00;A;;8,3;;
2025/03/07 22:00:00;A;;8,1;0,0;10,78
2025/03/07 22:00:01;P;;8,1;;
2025/03/07 22:15:00;P;;8,2;0,0;10,78
2025/03/07 22:30:00;P;;8,1;0,0;10,78
2025/03/07 22:45:00;P;;8,2;0,0;10,78
2025/03/07 23:00:00;P;;8,3;0,0;10,78
2025/03/07 23:15:00;P;;8,3;0,0;10,78
2025/03/07 23:30:00;P;;8,4;0,0;10,78
2025/03/07 23:45:00;P;;8,4;0,0;10,78
2025/03/08 00:00:00;P;;8,5;0,0;10,78
2025/03/08 00:15:00;P;;8,6;0,0;10,77
2025/03/08 00:30:00;P;;8,5;0,0;10,77
2025/03/08 00:45:00;P;;8,5;0,0;10,77
2025/03/08 01:00:00;P;;8,6;0,0;10,77
2025/03/08 01:15:00;P;;8,7;0,0;10,77
2025/03/08 01:30:00;P;;8,6;0,0;10,77
2025/03/08 01:45:00;P;;8,7;0,0;10,77
2025/03/08 02:00:00;P;;8,7;0,0;10,77
2025/03/08 02:15:00;P;;8,6;0,0;10,76
2025/03/08 02:30:00;P;;8,7;0,0;10,77
2025/03/08 02:45:00;P;;8,7;0,0;10,77
2025/03/08 03:00:00;P;;8,6;0,0;10,77
2025/03/08 03:15:00;P;;8,7;0,0;10,77
2025/03/08 03:30:00;P;;8,7;0,0;10,77
2025/03/08 03:45:00;P;;8,6;0,0;10,76
2025/03/08 04:00:00;P;;8,7;0,0;10,76
2025/03/08 04:15:00;P;;8,7;0,0;10,76
2025/03/08 04:30:00;P;;8,7;0,0;10,77
2025/03/08 04:45:00;P;;8,7;0,0;10,76
2025/03/08 05:00:00;P;;8,5;0,0;10,76
2025/03/08 05:03:00;A;;8,8;;
2025/03/08 05:15:00;P;;8,7;0,0;10,77
2025/03/08 05:30:00;P;;8,7;0,0;10,76
2025/03/08 05:45:00;P;;8,8;0,0;10,76
2025/03/08 06:00:00;P;;8,7;0,0;10,76
2025/03/08 06:15:00;P;;8,8;0,0;10,77
2025/03/08 06:27:00;A;;8,5;;
2025/03/08 06:30:00;P;;8,6;0,0;10,77
2025/03/08 06:45:00;P;;8,5;0,0;10,77
2025/03/08 07:00:00;P;;8,4;0,0;10,77
2025/03/08 07:01:00;A;;8,7;;
2025/03/08 07:02:00;A;;;;11,12
2025/03/08 07:05:00;A;;;38,8;
2025/03/08 07:08:00;A;;;;11,68
2025/03/08 07:09:00;A;;;;11,32
2025/03/08 07:10:00;A;;;;11,11
2025/03/08 07:12:00;A;;;;11,33
2025/03/08 07:15:00;A;;8,6;47,2;11,30
2025/03/08 07:15:01;P;;;47,2;
2025/03/08 07:18:00;A;;;;11,04
2025/03/08 07:19:00;A;;;;11,28
2025/03/08 07:20:00;A;;;52,9;
2025/03/08 07:25:00;A;;;57,4;
2025/03/08 07:30:00;A;;8,6;60,6;11,47
2025/03/08 07:30:01;P;;;60,6;
2025/03/08 07:40:00;A;;;66,0;11,70
2025/03/08 07:45:00;A;;8,7;69,8;11,69
2025/03/08 07:45:01;P;;;69,8;
2025/03/08 07:49:00;A;;;;10,43
2025/03/08 07:50:00;A;;;;11,67
2025/03/08 07:56:00;A;;8,5;;
2025/03/08 07:58:00;A;;;;10,78
2025/03/08 07:59:00;A;;;;12,05
2025/03/08 08:00:00;A;;8,6;70,1;11,39
2025/03/08 08:00:01;P;;;;11,39
2025/03/08 08:01:00;A;;;;11,70
2025/03/08 08:15:00;P;;8,6;71,1;11,67
2025/03/08 08:30:00;A;;8,4;71,8;11,42
2025/03/08 08:30:01;P;;;;11,42
2025/03/08 08:31:00;A;;;;11,73
2025/03/08 08:34:00;A;;;;11,15
2025/03/08 08:35:00;A;;;;12,07
2025/03/08 08:36:00;A;;;;11,64
2025/03/08 08:45:00;P;;8,5;71,0;11,61
2025/03/08 08:47:00;A;;;;11,87
2025/03/08 08:48:00;A;;;;11,66
2025/03/08 08:51:00;A;;8,3;;
2025/03/08 08:59:00;A;;;;12,48
2025/03/08 09:00:00;A;;8,5;72,2;11,64
2025/03/08 09:00:01;P;;;;11,64
2025/03/08 09:15:00;P;;8,4;70,0;11,61
2025/03/08 09:22:00;A;;;;12,66
2025/03/08 09:23:00;A;;;;11,73
2025/03/08 09:30:00;P;;8,4;70,5;11,57
2025/03/08 09:39:00;A;;;;11,19
2025/03/08 09:40:00;A;;;;11,68
2025/03/08 09:45:00;P;;8,3;72,8;11,83
2025/03/08 09:46:00;A;;;;11,60
2025/03/08 09:51:00;A;;8,6;;11,94
2025/03/08 09:52:00;A;;;;11,62
2025/03/08 10:00:00;A;;8,5;69,6;11,78
2025/03/08 10:00:01;P;;;69,6;
2025/03/08 10:14:00;A;;;;11,56
2025/03/08 10:15:00;P;;8,6;69,3;11,59
2025/03/08 10:25:00;A;;;74,1;
2025/03/08 10:30:00;A;;8,7;70,0;11,64
2025/03/08 10:30:01;P;;;70,0;
2025/03/08 10:35:00;A;;;66,8;12,24
2025/03/08 10:36:00;A;;;;11,63
2025/03/08 10:38:00;A;;;;11,85
2025/03/08 10:39:00;A;;;;11,64
2025/03/08 10:40:00;A;;;70,4;
2025/03/08 10:43:00;A;;;;12,58
2025/03/08 10:44:00;A;;;;11,53
2025/03/08 10:45:00;P;;8,7;70,6;11,65
2025/03/08 10:47:00;A;;;;11,22
2025/03/08 10:48:00;A;;;;11,66
2025/03/08 10:50:00;A;;;65,5;
2025/03/08 10:52:00;A;;;;10,87
2025/03/08 10:53:00;A;;;;11,65
2025/03/08 11:00:00;A;;8,8;69,2;11,60
2025/03/08 11:00:01;P;;;69,2;
2025/03/08 11:15:00;A;;8,7;62,9;11,62
2025/03/08 11:15:01;P;;;62,9;
2025/03/08 11:20:00;A;;;66,7;
2025/03/08 11:21:00;A;;;;12,99
2025/03/08 11:22:00;A;;;;11,56
2025/03/08 11:30:00;P;;8,7;66,1;11,56
2025/03/08 11:31:00;A;;;;11,91
2025/03/08 11:32:00;A;;;;11,55
2025/03/08 11:40:00;A;;;62,5;
2025/03/08 11:44:00;A;;;;12,39
2025/03/08 11:45:00;A;;8,6;62,2;11,53
2025/03/08 11:45:01;P;;;;11,53
2025/03/08 11:55:00;A;;;58,7;
2025/03/08 11:57:00;A;;;;9,98
2025/03/08 11:58:00;A;;;;11,55
2025/03/08 12:00:00;P;;8,7;60,6;11,58
2025/03/08 12:05:00;A;;;;11,27
2025/03/08 12:06:00;A;;;;11,55
2025/03/08 12:15:00;P;;8,7;63,5;11,49
2025/03/08 12:18:00;A;;;;11,87
2025/03/08 12:19:00;A;;;;11,54
2025/03/08 12:20:00;A;;;59,8;
2025/03/08 12:25:00;A;;;;11,82
2025/03/08 12:26:00;A;;;;11,39
2025/03/08 12:27:00;A;;;;11,60
2025/03/08 12:30:00;P;;8,6;57,8;11,42
2025/03/08 12:35:00;A;;;60,9;
2025/03/08 12:41:00;A;;;;13,28
2025/03/08 12:42:00;A;;;;11,44
2025/03/08 12:45:00;P;;8,7;59,9;11,33
2025/03/08 12:47:00;A;;;;11,67
2025/03/08 12:52:00;A;;;;11,44
2025/03/08 12:54:00;A;;;;10,94
2025/03/08 12:55:00;A;;;;11,49
2025/03/08 13:00:00;P;;8,5;61,7;11,50
2025/03/08 13:04:00;A;;8,7;;
2025/03/08 13:10:00;A;;;57,7;
2025/03/08 13:12:00;A;;;;12,23
2025/03/08 13:13:00;A;;;;11,24
2025/03/08 13:14:00;A;;;;11,51
2025/03/08 13:15:00;A;;8,6;57,7;12,35
2025/03/08 13:15:01;P;;;;12,35
2025/03/08 13:16:00;A;;;;11,46
2025/03/08 13:25:00;A;;;54,1;
2025/03/08 13:26:00;A;;;;10,48
2025/03/08 13:27:00;A;;;;11,51
2025/03/08 13:30:00;P;;8,7;56,3;11,48
2025/03/08 13:35:00;A;;;61,1;
2025/03/08 13:45:00;A;;8,7;57,1;11,44
2025/03/08 13:45:01;P;;;57,1;
2025/03/08 13:50:00;A;;;;12,14
2025/03/08 13:51:00;A;;;;11,49
2025/03/08 13:58:00;A;;;;11,74
2025/03/08 13:59:00;A;;;;11,44
2025/03/08 14:00:00;P;;8,7;55,7;11,40
2025/03/08 14:02:00;A;;;;11,60
2025/03/08 14:05:00;A;;;;11,39
2025/03/08 14:08:00;A;;;;12,24
2025/03/08 14:09:00;A;;;;11,43
2025/03/08 14:10:00;A;;;51,3;11,07
2025/03/08 14:12:00;A;;;;11,43
2025/03/08 14:15:00;P;;8,6;49,5;11,37
2025/03/08 14:25:00;A;;;53,8;11,67
2025/03/08 14:26:00;A;;;;12,90
2025/03/08 14:27:00;A;;;;11,40
2025/03/08 14:30:00;P;;8,7;55,8;11,36
2025/03/08 14:35:00;A;;;51,9;
2025/03/08 14:41:00;A;;;;11,97
2025/03/08 14:42:00;A;;;;13,22
2025/03/08 14:43:00;A;;;;11,19
2025/03/08 14:45:00;A;;8,6;48,0;11,18
2025/03/08 14:45:01;P;;;48,0;
2025/03/08 14:46:00;A;;;;11,39
2025/03/08 14:50:00;A;;;53,3;11,65
2025/03/08 14:51:00;A;;;;11,45
2025/03/08 14:55:00;A;;;49,0;
2025/03/08 15:00:00;A;;8,7;45,8;11,27
2025/03/08 15:00:01;P;;;45,8;
2025/03/08 15:15:00;P;;8,7;45,8;11,25
2025/03/08 15:30:00;P;;8,7;46,0;11,34
2025/03/08 15:35:00;A;;;40,2;
2025/03/08 15:38:00;A;;;;11,14
2025/03/08 15:45:00;P;;8,6;42,6;11,20
2025/03/08 15:50:00;A;;;38,6;
2025/03/08 15:54:00;A;;;;10,93
2025/03/08 15:55:00;A;;;;11,22
2025/03/08 16:00:00;A;;8,7;42,7;11,12
2025/03/08 16:00:01;P;;;42,7;
2025/03/08 16:10:00;A;;;;11,34
2025/03/08 16:14:00;A;;;;11,86
2025/03/08 16:15:00;A;;8,7;42,9;11,24
2025/03/08 16:15:01;P;;;;11,24
2025/03/08 16:16:00;A;;;;10,04
2025/03/08 16:17:00;A;;;;11,35
2025/03/08 16:21:00;A;;;;11,09
2025/03/08 16:22:00;A;;;;11,45
2025/03/08 16:24:00;A;;;;11,05
2025/03/08 16:25:00;A;;;39,1;
2025/03/08 16:26:00;A;;;;11,36
2025/03/08 16:28:00;A;;;;11,10
2025/03/08 16:29:00;A;;;;12,75
2025/03/08 16:30:00;A;;8,8;41,1;11,28
2025/03/08 16:30:01;P;;;;11,28
2025/03/08 16:31:00;A;;;;10,90
2025/03/08 16:32:00;A;;;;11,25
2025/03/08 16:45:00;P;;8,7;44,1;11,31
2025/03/08 16:51:00;A;;;;11,02
2025/03/08 16:52:00;A;;;;11,29
2025/03/08 17:00:00;P;;8,7;43,4;11,22
2025/03/08 17:02:00;A;;;;11,43
2025/03/08 17:10:00;A;;;48,2;11,17
2025/03/08 17:12:00;A;;;;11,48
2025/03/08 17:15:00;P;;8,7;48,8;11,40
2025/03/08 17:20:00;A;;;60,4;
2025/03/08 17:28:00;A;;;;9,77
2025/03/08 17:29:00;A;;;;11,51
2025/03/08 17:30:00;P;;8,5;60,0;11,51
2025/03/08 17:36:00;A;;;;11,96
2025/03/08 17:37:00;A;;;;11,64
2025/03/08 17:40:00;A;;;;11,35
2025/03/08 17:41:00;A;;;;12,12
2025/03/08 17:42:00;A;;;;11,56
2025/03/08 17:43:00;A;;;;10,95
2025/03/08 17:44:00;A;;;;11,54
2025/03/08 17:45:00;A;;8,7;63,4;11,56
2025/03/08 17:45:01;P;;;63,4;
2025/03/08 17:59:00;A;;;;12,41
2025/03/08 18:00:00;A;;8,7;63,2;11,46
2025/03/08 18:00:01;P;;;;11,46
2025/03/08 18:05:00;A;;;67,7;
2025/03/08 18:07:00;A;;;;11,76
2025/03/08 18:15:00;P;;8,6;69,7;11,67
2025/03/08 18:25:00;A;;;64,6;
2025/03/08 18:26:00;A;;;;11,41
2025/03/08 18:28:00;A;;;;11,73
2025/03/08 18:30:00;A;;8,7;67,9;12,54
2025/03/08 18:30:01;P;;;67,9;12,54
2025/03/08 18:31:00;A;;;;11,54
2025/03/08 18:33:00;A;;;;10,03
2025/03/08 18:34:00;A;;;;11,60
2025/03/08 18:35:00;A;;;;11,85
2025/03/08 18:36:00;A;;;;11,65
2025/03/08 18:45:00;P;;8,6;68,8;11,70
2025/03/08 18:50:00;A;;;;13,04
2025/03/08 18:51:00;A;;;;11,64
2025/03/08 19:00:00;P;;8,7;69,7;11,70
2025/03/08 19:05:00;A;;;64,2;11,37
2025/03/08 19:06:00;A;;;;11,60
2025/03/08 19:10:00;A;;;67,7;
2025/03/08 19:13:00;A;;;;11,96
2025/03/08 19:14:00;A;;;;11,69
2025/03/08 19:15:00;P;;8,7;68,1;11,55
2025/03/08 19:25:00;A;;;;11,78
2025/03/08 19:27:00;A;;;;12,00
2025/03/08 19:28:00;A;;;;10,30
2025/03/08 19:29:00;A;;;;11,54
2025/03/08 19:30:00;P;;8,7;68,0;11,61
2025/03/08 19:45:00;A;;8,7;60,7;11,44
2025/03/08 19:45:01;P;;;60,7;
2025/03/08 19:47:00;A;;;;13,04
2025/03/08 19:48:00;A;;;;11,44
2025/03/08 19:56:00;A;;8,5;;
2025/03/08 19:58:00;A;;;;11,65
2025/03/08 20:00:00;P;;8,6;63,4;11,53
2025/03/08 20:01:00;A;;;;12,24
2025/03/08 20:02:00;A;;;;11,46
2025/03/08 20:04:00;A;;;;11,83
2025/03/08 20:05:00;A;;;68,6;11,51
2025/03/08 20:12:00;A;;;;11,73
2025/03/08 20:13:00;A;;;;11,52
2025/03/08 20:14:00;A;;;;11,80
2025/03/08 20:15:00;P;;8,7;66,2;11,61
2025/03/08 20:20:00;A;;;69,6;
2025/03/08 20:23:00;A;;;;11,17
2025/03/08 20:25:00;A;;;61,6;11,58
2025/03/08 20:27:00;A;;;;11,80
2025/03/08 20:28:00;A;;;;11,58
2025/03/08 20:30:00;P;;8,6;63,3;11,54
2025/03/08 20:33:00;A;;;;10,26
2025/03/08 20:34:00;A;;;;11,54
2025/03/08 20:35:00;A;;;59,6;
2025/03/08 20:40:00;A;;;;11,74
2025/03/08 20:42:00;A;;;;11,45
2025/03/08 20:45:00;P;;8,6;58,7;11,46
2025/03/08 20:55:00;A;;;54,7;
2025/03/08 21:00:00;P;;8,6;53,8;11,36
2025/03/08 21:01:00;A;;7,8;;10,80
2025/03/08 21:05:00;A;;;0,0;
2025/03/08 21:15:00;P;;8,0;0,0;10,78
2025/03/08 21:30:00;P;;8,0;0,0;10,78
2025/03/08 21:45:00;P;;7,9;0,0;10,78
2025/03/08 21:51:00;A;;8,2;;
2025/03/08 22:00:00;P;;8,2;0,0;10,77
2025/03/08 22:15:00;P;;8,2;0,0;10,77
2025/03/08 22:30:00;P;;8,3;0,0;10,77
2025/03/08 22:45:00;P;;8,3;0,0;10,77
2025/03/08 23:00:00;P;;8,2;0,0;10,77
2025/03/08 23:15:00;P;;8,4;0,0;10,77
2025/03/08 23:30:00;P;;8,4;0,0;10,77
2025/03/08 23:45:00;P;;8,5;0,0;10,77
2025/03/09 00:00:00;P;;8,5;0,0;10,76
2025/03/09 00:15:00;P;;8,5;0,0;10,76
2025/03/09 00:30:00;P;;8,5;0,0;10,76
2025/03/09 00:45:00;P;;8,5;0,0;10,76
2025/03/09 01:00:00;P;;8,6;0,0;10,76
2025/03/09 01:15:00;P;;8,6;0,0;10,76
2025/03/09 01:30:00;P;;8,7;0,0;10,76
2025/03/09 01:45:00;P;;8,7;0,0;10,76
2025/03/09 02:00:00;P;;8,7;0,0;10,76
2025/03/09 02:15:00;P;;8,7;0,0;10,76
2025/03/09 02:30:00;P;;8,6;0,0;10,76
2025/03/09 02:45:00;P;;8,7;0,0;10,76
2025/03/09 03:00:00;P;;8,6;0,0;10,75
2025/03/09 03:15:00;P;;8,7;0,0;10,75
2025/03/09 03:30:00;P;;8,7;0,0;10,75
2025/03/09 03:45:00;P;;8,6;0,0;10,75
2025/03/09 04:00:00;P;;8,7;0,0;10,75
2025/03/09 04:15:00;P;;8,7;0,0;10,75
2025/03/09 04:30:00;P;;8,7;0,0;10,75
2025/03/09 04:45:00;P;;8,6;0,0;10,75
2025/03/09 05:00:00;P;;8,6;0,0;10,75
2025/03/09 05:15:00;P;;8,6;0,0;10,75
2025/03/09 05:30:00;P;;8,6;0,0;10,75
2025/03/09 05:45:00;P;;8,6;0,0;10,75
2025/03/09 06:00:00;P;;8,7;0,0;10,75
2025/03/09 06:15:00;P;;8,7;0,0;10,75
2025/03/09 06:30:00;P;;8,7;0,0;10,75
2025/03/09 06:45:00;P;;8,6;0,0;10,76
2025/03/09 07:00:00;P;;8,5;0,0;10,76
2025/03/09 07:02:00;A;;;;11,34
2025/03/09 07:03:00;A;;;;11,12
2025/03/09 07:05:00;A;;;35,4;
2025/03/09 07:10:00;A;;;39,9;
2025/03/09 07:11:00;A;;8,7;;
2025/03/09 07:15:00;P;;8,7;42,4;11,26
2025/03/09 07:20:00;A;;;;10,98
2025/03/09 07:21:00;A;;;;11,35
2025/03/09 07:22:00;A;;;;10,92
2025/03/09 07:23:00;A;;;;11,17
2025/03/09 07:25:00;A;;;45,9;
2025/03/09 07:26:00;A;;;;11,49
2025/03/09 07:28:00;A;;;;11,25
2025/03/09 07:30:00;P;;8,6;45,8;11,34
2025/03/09 07:33:00;A;;;;11,56
2025/03/09 07:35:00;A;;;49,7;11,35
2025/03/09 07:40:00;A;;;54,5;
2025/03/09 07:45:00;P;;8,7;57,5;11,41
2025/03/09 07:52:00;A;;;;10,90
2025/03/09 07:53:00;A;;;;11,56
2025/03/09 07:54:00;A;;;;13,05
2025/03/09 07:55:00;A;;;;11,39
2025/03/09 08:00:00;A;;8,6;66,0;11,54
2025/03/09 08:00:01;P;;;66,0;
2025/03/09 08:02:00;A;;;;12,02
2025/03/09 08:03:00;A;;;;11,66
2025/03/09 08:07:00;A;;;;10,13
2025/03/09 08:08:00;A;;;;11,49
2025/03/09 08:09:00;A;;;;11,72
2025/03/09 08:15:00;A;;8,7;70,4;11,60
2025/03/09 08:15:01;P;;;70,4;
2025/03/09 08:26:00;A;;8,4;;
2025/03/09 08:30:00;P;;8,6;68,7;11,61
2025/03/09 08:45:00;P;;8,5;70,8;11,58
2025/03/09 08:56:00;A;;;;11,83
2025/03/09 09:00:00;P;;8,4;72,0;11,71
2025/03/09 09:07:00;A;;;;12,06
2025/03/09 09:08:00;A;;;;11,71
2025/03/09 09:12:00;A;;;;10,97
2025/03/09 09:13:00;A;;;;11,69
2025/03/09 09:15:00;P;;8,3;70,7;11,78
2025/03/09 09:23:00;A;;;;12,03
2025/03/09 09:24:00;A;;;;11,76
2025/03/09 09:30:00;P;;8,3;72,5;11,77
2025/03/09 09:32:00;A;;;;12,50
2025/03/09 09:33:00;A;;;;11,62
2025/03/09 09:45:00;P;;8,4;72,5;11,65
2025/03/09 10:00:00;P;;8,5;70,2;11,61
2025/03/09 10:05:00;A;;;73,3;
2025/03/09 10:06:00;A;;8,3;;
2025/03/09 10:07:00;A;;8,5;;
2025/03/09 10:10:00;A;;;69,7;
2025/03/09 10:15:00;P;;8,5;71,0;11,59
2025/03/09 10:30:00;A;;8,4;70,2;12,37
2025/03/09 10:30:01;P;;;;12,37
2025/03/09 10:31:00;A;;;;11,73
2025/03/09 10:41:00;A;;8,6;;
2025/03/09 10:45:00;P;;8,6;68,2;11,58
2025/03/09 11:00:00;P;;8,6;69,2;11,68
2025/03/09 11:12:00;A;;;;11,45
2025/03/09 11:13:00;A;;;;11,67
2025/03/09 11:15:00;P;;8,7;69,2;11,62
2025/03/09 11:27:00;A;;8,5;;
2025/03/09 11:30:00;A;;8,7;68,5;11,81
2025/03/09 11:30:01;P;;8,7;;
2025/03/09 11:32:00;A;;;;11,59
2025/03/09 11:45:00;P;;8,7;69,7;11,65
2025/03/09 11:50:00;A;;;65,1;
2025/03/09 11:51:00;A;;;;11,43
2025/03/09 11:57:00;A;;;;11,65
2025/03/09 12:00:00;A;;8,7;68,7;11,65
2025/03/09 12:00:01;P;;;68,7;
2025/03/09 12:08:00;A;;;;11,94
2025/03/09 12:09:00;A;;;;11,58
2025/03/09 12:10:00;A;;;63,1;
2025/03/09 12:12:00;A;;;;12,08
2025/03/09 12:13:00;A;;;;11,56
2025/03/09 12:15:00;A;;8,7;67,5;11,59
2025/03/09 12:15:01;P;;;67,5;
2025/03/09 12:21:00;A;;;;10,22
2025/03/09 12:22:00;A;;;;11,66
2025/03/09 12:25:00;A;;;63,5;
2025/03/09 12:27:00;A;;;;11,42
2025/03/09 12:28:00;A;;;;11,62
2025/03/09 12:30:00;A;;8,6;67,7;11,52
2025/03/09 12:30:01;P;;;67,7;
2025/03/09 12:39:00;A;;;;12,01
2025/03/09 12:40:00;A;;;62,1;11,52
2025/03/09 12:45:00;A;;8,7;64,3;11,10
2025/03/09 12:45:01;P;;;;11,10
2025/03/09 12:46:00;A;;;;11,55
2025/03/09 13:00:00;A;;8,7;60,0;11,40
2025/03/09 13:00:01;P;;;60,0;
2025/03/09 13:01:00;A;;;;11,70
2025/03/09 13:03:00;A;;;;11,36
2025/03/09 13:07:00;A;;;;11,75
2025/03/09 13:08:00;A;;;;11,47
2025/03/09 13:10:00;A;;;56,6;
2025/03/09 13:13:00;A;;;;11,83
2025/03/09 13:14:00;A;;;;11,46
2025/03/09 13:15:00;P;;8,7;57,9;11,58
2025/03/09 13:16:00;A;;;;11,37
2025/03/09 13:18:00;A;;;;11,76
2025/03/09 13:19:00;A;;;;11,55
2025/03/09 13:20:00;A;;;63,3;
2025/03/09 13:22:00;A;;;;11,13
2025/03/09 13:23:00;A;;;;11,55
2025/03/09 13:30:00;A;;8,7;61,9;11,76
2025/03/09 13:30:01;P;;;;11,76
2025/03/09 13:34:00;A;;;;10,66
2025/03/09 13:35:00;A;;;58,5;11,59
2025/03/09 13:36:00;A;;;;11,92
2025/03/09 13:37:00;A;;;;11,60
2025/03/09 13:41:00;A;;;;11,39
2025/03/09 13:45:00;P;;8,7;56,0;11,31
