Date-time;Type;Metadato grafico storico;RIL003 - San Giorgio - Misura pressione rete (bar);RIL003 - San Giorgio - Misura pressione rilancio (bar);RIL003 - San Giorgio - Misura pressione Miramonti (bar);RIL003 - San Giorgio - Misura portata Miramonti (impulsiva) (mc);RIL003 - San Giorgio - Misura portata rete (impulsiva) (mc)
2025/03/17 17:40:00;A;;;;6,3;;
2025/03/17 17:45:00;P;;3,1;48,1;6,1;0,00;0,0
2025/03/17 17:50:00;A;;;;5,7;;
2025/03/17 17:55:00;A;;;;6,3;;
2025/03/17 18:00:00;A;;3,3;48,1;5,9;0,00;0,0
2025/03/17 18:00:01;P;;;;5,9;;
2025/03/17 18:10:00;A;;3,0;;;;
2025/03/17 18:15:00;P;;3,2;48,1;5,8;0,00;0,0
2025/03/17 18:20:00;A;;;;6,1;;
2025/03/17 18:25:00;A;;3,0;;5,6;;
2025/03/17 18:30:00;A;;3,2;48,1;6,1;0,00;0,0
2025/03/17 18:30:01;P;;3,2;;6,1;;
2025/03/17 18:40:00;A;;;;5,5;;
2025/03/17 18:45:00;A;;3,1;48,1;5,9;0,00;0,0
2025/03/17 18:45:01;P;;;;5,9;;
2025/03/17 18:50:00;A;;;;6,2;;
2025/03/17 18:55:00;A;;;;5,5;;
2025/03/17 19:00:00;A;;3,0;48,1;6,1;0,00;0,0
2025/03/17 19:00:01;P;;;;6,1;;
2025/03/17 19:05:00;A;;;;5,4;;
2025/03/17 19:15:00;A;;3,1;48,0;6,2;0,00;0,0
2025/03/17 19:15:01;P;;;;6,2;;
2025/03/17 19:20:00;A;;;;5,5;;
2025/03/17 19:30:00;P;;3,1;48,1;5,6;0,00;0,0
2025/03/17 19:40:00;A;;;;6,2;;
2025/03/17 19:45:00;P;;3,2;48,1;6,2;0,00;0,0
2025/03/17 19:50:00;A;;;;5,5;;
2025/03/17 19:55:00;A;;;;5,8;;
2025/03/17 20:00:00;P;;3,0;48,1;5,6;0,00;0,0
2025/03/17 20:05:00;A;;;;6,1;;
2025/03/17 20:10:00;A;;;;5,7;;
2025/03/17 20:15:00;A;;3,0;48,1;5,9;0,00;0,0
2025/03/17 20:15:01;P;;;;5,9;;
2025/03/17 20:20:00;A;;;;5,4;;
2025/03/17 20:25:00;A;;;;6,0;;
2025/03/17 20:30:00;P;;3,1;48,0;5,8;0,00;0,0
2025/03/17 20:35:00;A;;;;5,6;;
2025/03/17 20:40:00;A;;;;5,8;;
2025/03/17 20:45:00;P;;3,1;48,0;5,8;0,00;0,0
2025/03/17 21:00:00;P;;3,1;48,0;5,8;0,00;0,0
2025/03/17 21:05:00;A;;;;5,4;;
2025/03/17 21:10:00;A;;;;5,7;;
2025/03/17 21:15:00;P;;3,2;48,1;5,7;0,00;0,0
2025/03/17 21:25:00;A;;;;6,1;;
2025/03/17 21:30:00;A;;3,2;48,1;5,5;0,00;0,0
2025/03/17 21:30:01;P;;;;5,5;;
2025/03/17 21:35:00;A;;;;5,8;;
2025/03/17 21:40:00;A;;;;5,4;;
2025/03/17 21:45:00;A;;3,3;48,0;5,9;0,00;0,0
2025/03/17 21:45:01;P;;;;5,9;;
2025/03/17 21:50:00;A;;;;5,6;;
2025/03/17 22:00:00;A;;3,1;48,1;6,3;0,00;0,0
2025/03/17 22:00:01;P;;3,1;;6,3;;
2025/03/17 22:05:00;A;;3,3;;5,9;;
2025/03/17 22:10:00;A;;;;6,2;;
2025/03/17 22:15:00;A;;3,1;48,1;5,8;0,00;0,0
2025/03/17 22:15:01;P;;;;5,8;;
2025/03/17 22:20:00;A;;;;6,2;;
2025/03/17 22:25:00;A;;3,4;;;;
2025/03/17 22:30:00;P;;3,5;48,0;6,0;0,00;0,0
2025/03/17 22:35:00;A;;3,3;;5,6;;
2025/03/17 22:40:00;A;;3,6;;6,2;;
2025/03/17 22:45:00;A;;3,5;48,0;5,7;0,00;0,0
2025/03/17 22:45:01;P;;;;5,7;;
2025/03/17 22:50:00;A;;;;5,4;;
2025/03/17 23:00:00;P;;3,5;48,0;5,6;0,00;0,0
2025/03/17 23:15:00;P;;3,6;48,1;5,5;0,00;0,0
2025/03/17 23:30:00;P;;3,6;48,0;5,5;0,00;0,0
2025/03/17 23:35:00;A;;;;6,0;;
2025/03/17 23:40:00;A;;;;6,3;;
2025/03/17 23:45:00;A;;3,6;48,1;5,4;0,00;0,0
2025/03/17 23:45:01;P;;;;5,4;;
2025/03/17 23:55:00;A;;;;5,9;;
2025/03/18 00:00:00;A;;3,6;48,0;5,7;0,00;0,0
2025/03/18 00:00:01;P;;;;5,7;;
2025/03/18 00:10:00;A;;;;5,9;;
2025/03/18 00:15:00;P;;3,6;48,1;5,7;0,00;0,0
2025/03/18 00:30:00;A;;3,7;48,1;5,5;0,00;0,0
2025/03/18 00:30:01;P;;;;5,5;;
2025/03/18 00:40:00;A;;;;6,3;;
2025/03/18 00:45:00;A;;3,7;48,1;5,9;0,00;0,0
2025/03/18 00:45:01;P;;;;5,9;;
2025/03/18 01:00:00;P;;3,7;48,1;5,9;0,00;0,0
2025/03/18 01:10:00;A;;;;5,6;;
2025/03/18 01:15:00;P;;3,7;48,1;5,7;0,00;0,0
2025/03/18 01:30:00;A;;3,7;48,0;5,5;0,00;0,0
2025/03/18 01:30:01;P;;;;5,5;;
2025/03/18 01:40:00;A;;;;6,1;;
2025/03/18 01:45:00;A;;3,7;48,1;5,6;0,00;0,0
2025/03/18 01:45:01;P;;;;5,6;;
2025/03/18 02:00:00;P;;3,7;48,1;5,5;0,00;0,0
2025/03/18 02:05:00;A;;;;5,9;;
2025/03/18 02:15:00;P;;3,7;48,0;6,1;0,00;0,0
2025/03/18 02:20:00;A;;;;5,5;;
2025/03/18 02:30:00;P;;3,7;48,0;5,5;0,00;0,0
2025/03/18 02:40:00;A;;;;5,9;;
2025/03/18 02:45:00;A;;3,8;48,1;5,4;0,00;0,0
2025/03/18 02:45:01;P;;;;5,4;;
2025/03/18 02:55:00;A;;;;5,6;;
2025/03/18 03:00:00;A;;3,7;48,1;5,8;0,00;0,0
2025/03/18 03:00:01;P;;;;5,8;;
2025/03/18 03:05:00;A;;;;6,1;;
2025/03/18 03:10:00;A;;;;5,8;;
2025/03/18 03:15:00;P;;3,7;48,0;5,7;0,00;0,0
2025/03/18 03:30:00;P;;3,7;48,1;5,8;0,00;0,0
2025/03/18 03:35:00;A;;;;6,0;;
2025/03/18 03:40:00;A;;;51,3;;;
2025/03/18 03:45:00;P;;3,7;51,2;6,0;0,00;0,0
2025/03/18 03:50:00;A;;;;5,4;;
2025/03/18 03:55:00;A;;;;6,2;;
2025/03/18 04:00:00;A;;3,7;51,1;5,4;0,00;0,0
2025/03/18 04:00:01;P;;;;5,4;;
2025/03/18 04:05:00;A;;;;5,7;;
2025/03/18 04:15:00;P;;3,5;51,1;5,7;0,00;0,0
2025/03/18 04:20:00;A;;;;5,5;;
2025/03/18 04:25:00;A;;;;6,0;;
2025/03/18 04:30:00;P;;3,6;51,1;6,2;0,00;0,0
2025/03/18 04:35:00;A;;;;5,4;;
2025/03/18 04:45:00;A;;3,6;51,1;5,7;0,00;0,0
2025/03/18 04:45:01;P;;;;5,7;;
2025/03/18 04:50:00;A;;;;6,0;;
2025/03/18 04:55:00;A;;;48,0;5,4;;
2025/03/18 05:00:00;P;;3,7;48,1;5,5;0,00;0,0
2025/03/18 05:10:00;A;;;;5,8;;
2025/03/18 05:15:00;P;;3,7;48,0;5,8;0,00;0,0
2025/03/18 05:20:00;A;;;;5,4;;
2025/03/18 05:25:00;A;;;;6,0;;
2025/03/18 05:30:00;A;;3,6;48,0;5,8;0,00;0,0
2025/03/18 05:30:01;P;;;;5,8;;
2025/03/18 05:45:00;P;;3,6;48,0;6,0;0,00;0,0
2025/03/18 06:00:00;P;;3,6;48,0;6,1;0,00;0,0
2025/03/18 06:05:00;A;;;;5,9;;
2025/03/18 06:15:00;P;;3,4;48,1;5,8;0,00;0,0
2025/03/18 06:30:00;A;;3,2;48,0;5,9;0,00;0,0
2025/03/18 06:30:01;P;;3,2;;;;
2025/03/18 06:35:00;A;;;;5,7;;
2025/03/18 06:40:00;A;;2,7;;;;
2025/03/18 06:45:00;A;;2,9;48,1;6,2;0,00;0,0
2025/03/18 06:45:01;P;;;;6,2;;
2025/03/18 06:50:00;A;;3,1;;;;
2025/03/18 07:00:00;A;;3,1;48,1;5,5;0,00;0,0
2025/03/18 07:00:01;P;;;;5,5;;
2025/03/18 07:05:00;A;;;;6,1;;
2025/03/18 07:10:00;A;;;;5,6;;
2025/03/18 07:15:00;P;;3,2;48,1;5,5;0,00;0,0
2025/03/18 07:20:00;A;;;;5,9;;
2025/03/18 07:25:00;A;;;;6,1;;
2025/03/18 07:30:00;A;;3,2;48,1;5,7;0,00;0,0
2025/03/18 07:30:01;P;;;;5,7;;
2025/03/18 07:35:00;A;;;;5,4;;
2025/03/18 07:40:00;A;;;;6,0;;
2025/03/18 07:45:00;A;;2,9;48,1;5,6;0,00;0,0
2025/03/18 07:45:01;P;;2,9;;5,6;;
2025/03/18 07:50:00;A;;3,2;;5,4;;
2025/03/18 07:55:00;A;;;;5,7;;
2025/03/18 08:00:00;P;;3,2;48,1;5,7;0,00;0,0
2025/03/18 08:05:00;A;;;;5,4;;
2025/03/18 08:10:00;A;;;;6,1;;
2025/03/18 08:15:00;A;;3,1;48,1;5,7;0,00;0,0
2025/03/18 08:15:01;P;;;;5,7;;
2025/03/18 08:25:00;A;;;;6,3;;
2025/03/18 08:30:00;A;;3,1;48,0;5,5;0,00;0,0
2025/03/18 08:30:01;P;;;;5,5;;
2025/03/18 08:40:00;A;;;;6,2;;
2025/03/18 08:45:00;A;;3,1;48,1;5,8;0,00;0,0
2025/03/18 08:45:01;P;;;;5,8;;
2025/03/18 08:50:00;A;;;;6,2;;
2025/03/18 08:55:00;A;;;;5,9;;
2025/03/18 09:00:00;P;;3,2;48,0;5,9;0,00;0,0
2025/03/18 09:05:00;A;;;;5,5;;
2025/03/18 09:10:00;A;;;;5,8;;
2025/03/18 09:15:00;P;;3,2;48,0;5,8;0,00;0,0
2025/03/18 09:20:00;A;;;;5,5;;
2025/03/18 09:25:00;A;;;;5,9;;
2025/03/18 09:30:00;A;;3,1;48,0;6,3;0,00;0,0
2025/03/18 09:30:01;P;;;;6,3;;
2025/03/18 09:35:00;A;;;;5,8;;
2025/03/18 09:40:00;A;;;;6,3;;
2025/03/18 09:45:00;A;;3,3;48,0;5,4;0,00;0,0
2025/03/18 09:45:01;P;;;;5,4;;
2025/03/18 09:50:00;A;;;;5,7;;
2025/03/18 10:00:00;P;;3,4;48,1;5,6;0,00;0,0
2025/03/18 10:15:00;A;;3,1;48,1;5,9;0,00;0,0
2025/03/18 10:15:01;P;;3,1;;5,9;;
2025/03/18 10:20:00;A;;;;6,3;;
2025/03/18 10:25:00;A;;;;5,8;;
2025/03/18 10:30:00;A;;3,3;48,0;6,0;0,00;0,0
2025/03/18 10:30:01;P;;;;6,0;;
2025/03/18 10:35:00;A;;;;5,8;;
2025/03/18 10:45:00;A;;3,3;48,1;5,4;0,00;0,0
2025/03/18 10:45:01;P;;;;5,4;;
2025/03/18 10:50:00;A;;;;6,1;;
2025/03/18 10:55:00;A;;;;5,7;;
2025/03/18 11:00:00;P;;3,3;48,1;5,8;0,00;0,0
2025/03/18 11:05:00;A;;;;6,0;;
2025/03/18 11:10:00;A;;;;5,7;;
2025/03/18 11:15:00;P;;3,4;48,1;5,6;0,00;0,0
2025/03/18 11:30:00;P;;3,4;48,0;5,4;0,00;0,0
2025/03/18 11:35:00;A;;;;6,0;;
2025/03/18 11:45:00;A;;3,3;48,1;5,7;0,00;0,0
2025/03/18 11:45:01;P;;;;5,7;;
2025/03/18 12:00:00;P;;3,4;48,1;5,8;0,00;0,0
2025/03/18 12:10:00;A;;;;5,5;;
2025/03/18 12:15:00;P;;3,3;48,1;5,4;0,00;0,0
2025/03/18 12:20:00;A;;;;6,0;;
2025/03/18 12:25:00;A;;;;5,6;;
2025/03/18 12:30:00;P;;3,3;48,0;5,4;0,00;0,0
2025/03/18 12:35:00;A;;;;6,1;;
2025/03/18 12:45:00;A;;3,3;48,1;5,5;0,00;0,0
2025/03/18 12:45:01;P;;;;5,5;;
2025/03/18 12:50:00;A;;;;6,0;;
2025/03/18 13:00:00;A;;3,3;48,1;5,4;0,00;0,0
2025/03/18 13:00:01;P;;;;5,4;;
2025/03/18 13:05:00;A;;;;5,9;;
2025/03/18 13:15:00;A;;3,3;48,1;5,5;0,00;0,0
2025/03/18 13:15:01;P;;;;5,5;;
2025/03/18 13:20:00;A;;;51,6;6,0;;
2025/03/18 13:30:00;P;;3,2;51,6;5,9;0,00;0,0
2025/03/18 13:35:00;A;;;;5,6;;
2025/03/18 13:40:00;A;;;;6,2;;
2025/03/18 13:45:00;A;;3,2;51,5;5,4;0,00;0,0
2025/03/18 13:45:01;P;;;;5,4;;
2025/03/18 13:50:00;A;;;;6,2;;
2025/03/18 13:55:00;A;;;;5,6;;
2025/03/18 14:00:00;A;;3,1;51,5;5,9;0,00;0,0
2025/03/18 14:00:01;P;;;;5,9;;
2025/03/18 14:10:00;A;;;;6,2;;
2025/03/18 14:15:00;A;;3,2;51,5;5,8;0,00;0,0
2025/03/18 14:15:01;P;;;;5,8;;
2025/03/18 14:20:00;A;;;;6,2;;
2025/03/18 14:30:00;A;;3,2;51,6;5,5;0,00;0,0
2025/03/18 14:30:01;P;;;;5,5;;
2025/03/18 14:35:00;A;;;48,1;5,9;;
2025/03/18 14:45:00;P;;3,3;48,1;5,8;0,00;0,0
2025/03/18 14:50:00;A;;;;5,5;;
2025/03/18 15:00:00;A;;3,4;48,1;6,0;0,00;0,0
2025/03/18 15:00:01;P;;;;6,0;;
2025/03/18 15:05:00;A;;;;6,2;;
2025/03/18 15:10:00;A;;;;5,8;;
2025/03/18 15:15:00;P;;3,4;48,1;5,7;0,00;0,0
2025/03/18 15:20:00;A;;;;5,9;;
2025/03/18 15:25:00;A;;;;5,5;;
2025/03/18 15:30:00;A;;3,4;48,1;6,1;0,00;0,0
2025/03/18 15:30:01;P;;;;6,1;;
2025/03/18 15:35:00;A;;;;5,6;;
2025/03/18 15:45:00;P;;3,4;48,1;5,7;0,00;0,0
2025/03/18 15:55:00;A;;;;5,4;;
2025/03/18 16:00:00;A;;3,5;48,0;6,1;0,00;0,0
2025/03/18 16:00:01;P;;;;6,1;;
2025/03/18 16:05:00;A;;4,4;;;;
2025/03/18 16:10:00;A;;3,5;;5,5;;
2025/03/18 16:15:00;P;;3,3;48,0;5,6;0,00;0,0
2025/03/18 16:30:00;A;;3,4;48,1;5,9;0,00;0,0
2025/03/18 16:30:01;P;;;;5,9;;
2025/03/18 16:40:00;A;;;;5,5;;
2025/03/18 16:45:00;P;;3,4;48,1;5,6;0,00;0,0
2025/03/18 16:50:00;A;;;;5,8;;
2025/03/18 17:00:00;A;;3,4;48,1;6,0;0,00;0,0
2025/03/18 17:00:01;P;;;;6,0;;
2025/03/18 17:10:00;A;;;;5,5;;
2025/03/18 17:15:00;A;;3,3;48,1;6,3;0,00;0,0
2025/03/18 17:15:01;P;;;;6,3;;
2025/03/18 17:20:00;A;;;;5,5;;
2025/03/18 17:30:00;P;;3,4;48,0;5,7;0,00;0,0
2025/03/18 17:40:00;A;;;;5,9;;
2025/03/18 17:45:00;A;;3,0;48,0;5,6;0,00;0,0
2025/03/18 17:45:01;P;;3,0;;5,6;;
2025/03/18 17:50:00;A;;3,3;;;;
2025/03/18 17:55:00;A;;;;6,1;;
2025/03/18 18:00:00;A;;3,3;48,1;5,7;0,00;0,0
2025/03/18 18:00:01;P;;;;5,7;;
2025/03/18 18:10:00;A;;;;5,5;;
2025/03/18 18:15:00;A;;3,3;48,1;6,0;0,00;0,0
2025/03/18 18:15:01;P;;;;6,0;;
2025/03/18 18:30:00;P;;3,3;48,0;5,9;0,00;0,0
2025/03/18 18:45:00;A;;3,2;48,1;5,6;0,00;0,0
2025/03/18 18:45:01;P;;;;5,6;;
2025/03/18 18:50:00;A;;2,9;;;;
2025/03/18 18:55:00;A;;3,2;;6,1;;
2025/03/18 19:00:00;A;;3,1;48,1;5,8;0,00;0,0
2025/03/18 19:00:01;P;;;;5,8;;
2025/03/18 19:10:00;A;;;;5,5;;
2025/03/18 19:15:00;A;;3,2;48,1;5,8;0,00;0,0
2025/03/18 19:15:01;P;;;;5,8;;
2025/03/18 19:20:00;A;;2,9;;6,1;;
2025/03/18 19:25:00;A;;3,2;;;;
2025/03/18 19:30:00;A;;3,1;48,0;5,7;0,00;0,0
2025/03/18 19:30:01;P;;;;5,7;;
2025/03/18 19:45:00;A;;3,5;48,1;6,0;0,00;0,0
2025/03/18 19:45:01;P;;3,5;;6,0;;
2025/03/18 19:50:00;A;;3,2;;5,5;;
2025/03/18 20:00:00;A;;3,1;48,0;6,0;0,00;0,0
2025/03/18 20:00:01;P;;;;6,0;;
2025/03/18 20:05:00;A;;;;5,4;;
2025/03/18 20:10:00;A;;;;6,2;;
2025/03/18 20:15:00;A;;3,2;48,0;5,7;0,00;0,0
2025/03/18 20:15:01;P;;;;5,7;;
2025/03/18 20:20:00;A;;;;5,9;;
2025/03/18 20:25:00;A;;;;6,2;;
2025/03/18 20:30:00;A;;3,3;48,0;5,8;0,00;0,0
2025/03/18 20:30:01;P;;;;5,8;;
2025/03/18 20:35:00;A;;;;5,5;;
2025/03/18 20:40:00;A;;;;5,7;;
2025/03/18 20:45:00;P;;3,2;48,0;5,7;0,00;0,0
2025/03/18 20:50:00;A;;;;6,0;;
2025/03/18 21:00:00;P;;3,2;48,0;6,2;0,00;0,0
2025/03/18 21:10:00;A;;;;5,6;;
2025/03/18 21:15:00;P;;3,4;48,1;5,6;0,00;0,0
2025/03/18 21:25:00;A;;;;6,2;;
2025/03/18 21:30:00;A;;3,3;48,1;5,8;0,00;0,0
2025/03/18 21:30:01;P;;;;5,8;;
2025/03/18 21:35:00;A;;;;6,2;;
2025/03/18 21:45:00;A;;3,4;48,1;5,6;0,00;0,0
2025/03/18 21:45:01;P;;;;5,6;;
2025/03/18 21:50:00;A;;;;6,1;;
2025/03/18 21:55:00;A;;;;5,4;;
2025/03/18 22:00:00;P;;3,4;48,1;5,5;0,00;0,0
2025/03/18 22:05:00;A;;;;5,8;;
2025/03/18 22:15:00;A;;3,4;48,0;6,1;0,00;0,0
2025/03/18 22:15:01;P;;;;6,1;;
2025/03/18 22:20:00;A;;;;5,7;;
2025/03/18 22:30:00;P;;3,4;48,0;5,5;0,00;0,0
2025/03/18 22:35:00;A;;;;5,8;;
2025/03/18 22:45:00;A;;3,4;48,0;6,1;0,00;0,0
2025/03/18 22:45:01;P;;;;6,1;;
2025/03/18 22:55:00;A;;;;5,7;;
2025/03/18 23:00:00;A;;3,4;48,1;6,0;0,00;0,0
2025/03/18 23:00:01;P;;;;6,0;;
2025/03/18 23:05:00;A;;;;5,7;;
2025/03/18 23:15:00;A;;3,5;48,1;5,4;0,00;0,0
2025/03/18 23:15:01;P;;;;5,4;;
2025/03/18 23:25:00;A;;;;5,8;;
2025/03/18 23:30:00;A;;3,5;48,0;6,1;0,00;0,0
2025/03/18 23:30:01;P;;;;6,1;;
2025/03/18 23:35:00;A;;;;5,8;;
2025/03/18 23:40:00;A;;;;6,2;;
2025/03/18 23:45:00;A;;3,6;48,1;5,9;0,00;0,0
2025/03/18 23:45:01;P;;;;5,9;;
2025/03/19 00:00:00;A;;3,7;48,0;5,5;0,00;0,0
2025/03/19 00:00:01;P;;;;5,5;;
2025/03/19 00:05:00;A;;;;6,2;;
2025/03/19 00:10:00;A;;;51,1;5,9;;
2025/03/19 00:15:00;A;;3,3;51,0;5,8;0,00;0,0
2025/03/19 00:15:01;P;;3,3;;;;
2025/03/19 00:20:00;A;;3,6;;5,4;;
2025/03/19 00:30:00;P;;3,6;51,1;5,6;0,00;0,0
2025/03/19 00:45:00;A;;3,6;51,1;6,0;0,00;0,0
2025/03/19 00:45:01;P;;;;6,0;;
2025/03/19 00:50:00;A;;;;5,6;;
2025/03/19 01:00:00;A;;3,6;51,1;5,8;0,00;0,0
2025/03/19 01:00:01;P;;;;5,8;;
2025/03/19 01:05:00;A;;;50,8;6,1;;
2025/03/19 01:10:00;A;;;51,1;;;
2025/03/19 01:15:00;A;;3,6;51,1;5,8;0,00;0,0
2025/03/19 01:15:01;P;;;;5,8;;
2025/03/19 01:20:00;A;;;47,7;;;
2025/03/19 01:25:00;A;;;48,1;;;
2025/03/19 01:30:00;P;;3,6;48,0;5,8;0,00;0,0
2025/03/19 01:35:00;A;;;;5,5;;
2025/03/19 01:40:00;A;;3,8;;6,1;;
2025/03/19 01:45:00;A;;3,7;48,1;5,5;0,00;0,0
2025/03/19 01:45:01;P;;;;5,5;;
2025/03/19 01:55:00;A;;;;5,9;;
2025/03/19 02:00:00;A;;3,7;48,1;5,5;0,00;0,0
2025/03/19 02:00:01;P;;;;5,5;;
2025/03/19 02:15:00;A;;3,7;48,0;5,7;0,00;0,0
2025/03/19 02:15:01;P;;;;5,7;;
2025/03/19 02:20:00;A;;;;5,9;;
2025/03/19 02:25:00;A;;;;6,2;;
2025/03/19 02:30:00;A;;3,2;48,0;5,6;0,00;0,0
2025/03/19 02:30:01;P;;3,2;;5,6;;
2025/03/19 02:35:00;A;;3,7;;6,1;;
2025/03/19 02:40:00;A;;;;5,6;;
2025/03/19 02:45:00;P;;3,7;48,1;5,8;0,00;0,0
2025/03/19 03:00:00;A;;3,7;48,1;6,0;0,00;0,0
2025/03/19 03:00:01;P;;;;6,0;;
2025/03/19 03:15:00;P;;3,7;48,1;6,0;0,00;0,0
2025/03/19 03:25:00;A;;;;5,5;;
2025/03/19 03:30:00;A;;3,6;48,0;5,9;0,00;0,0
2025/03/19 03:30:01;P;;;;5,9;;
2025/03/19 03:35:00;A;;;;5,4;;
2025/03/19 03:40:00;A;;;;5,6;;
2025/03/19 03:45:00;A;;3,7;48,1;5,8;0,00;0,0
2025/03/19 03:45:01;P;;;;5,8;;
2025/03/19 03:50:00;A;;;;6,3;;
2025/03/19 03:55:00;A;;;;5,5;;
2025/03/19 04:00:00;P;;3,6;48,1;5,7;0,00;0,0
2025/03/19 04:15:00;A;;3,6;48,1;6,2;0,00;0,0
2025/03/19 04:15:01;P;;;;6,2;;
2025/03/19 04:20:00;A;;;;5,4;;
2025/03/19 04:30:00;A;;3,6;48,0;5,8;0,00;0,0
2025/03/19 04:30:01;P;;;;5,8;;
2025/03/19 04:35:00;A;;4,2;;6,2;;
2025/03/19 04:40:00;A;;3,6;;5,4;;
2025/03/19 04:45:00;A;;3,6;48,1;5,6;0,00;0,0
2025/03/19 04:45:01;P;;;;5,6;;
2025/03/19 04:50:00;A;;;;5,9;;
2025/03/19 05:00:00;A;;3,5;48,1;5,4;0,00;0,0
2025/03/19 05:00:01;P;;;;5,4;;
2025/03/19 05:10:00;A;;;;6,2;;
2025/03/19 05:15:00;P;;3,5;48,0;6,0;0,00;0,0
2025/03/19 05:20:00;A;;;;5,5;;
2025/03/19 05:30:00;A;;3,5;48,1;6,0;0,00;0,0
2025/03/19 05:30:01;P;;;;6,0;;
2025/03/19 05:35:00;A;;;;5,7;;
2025/03/19 05:45:00;A;;3,5;48,1;6,0;0,00;0,0
2025/03/19 05:45:01;P;;;;6,0;;
2025/03/19 05:50:00;A;;;;5,6;;
2025/03/19 05:55:00;A;;;;5,9;;
2025/03/19 06:00:00;P;;3,5;48,1;6,1;0,00;0,0
2025/03/19 06:05:00;A;;;;5,7;;
2025/03/19 06:15:00;A;;3,3;48,1;5,4;0,00;0,0
2025/03/19 06:15:01;P;;3,3;;5,4;;
2025/03/19 06:20:00;A;;3,0;;5,7;;
2025/03/19 06:30:00;A;;2,9;48,0;6,3;0,00;0,0
2025/03/19 06:30:01;P;;;;6,3;;
2025/03/19 06:35:00;A;;;;6,1;;
2025/03/19 06:40:00;A;;3,2;;5,5;;
2025/03/19 06:45:00;P;;3,1;48,0;5,6;0,00;0,0
2025/03/19 07:00:00;A;;2,9;48,0;5,9;0,00;0,0
2025/03/19 07:00:01;P;;2,9;;5,9;;
2025/03/19 07:05:00;A;;;;5,5;;
2025/03/19 07:10:00;A;;2,6;;6,1;;
2025/03/19 07:15:00;A;;3,0;48,0;6,0;0,00;0,0
2025/03/19 07:15:01;P;;3,0;;;;
2025/03/19 07:20:00;A;;;;5,5;;
2025/03/19 07:25:00;A;;;;6,2;;
2025/03/19 07:30:00;A;;3,1;48,1;5,7;0,00;0,0
2025/03/19 07:30:01;P;;;;5,7;;
2025/03/19 07:40:00;A;;;;6,0;;
2025/03/19 07:45:00;A;;2,9;48,0;5,7;0,00;0,0
2025/03/19 07:45:01;P;;2,9;;5,7;;
2025/03/19 07:55:00;A;;3,1;;6,1;;
2025/03/19 08:00:00;A;;3,0;48,0;5,7;0,00;0,0
2025/03/19 08:00:01;P;;;;5,7;;
2025/03/19 08:10:00;A;;;;5,9;;
2025/03/19 08:15:00;A;;2,9;48,1;5,7;0,00;0,0
2025/03/19 08:15:01;P;;;;5,7;;
2025/03/19 08:20:00;A;;;;6,1;;
2025/03/19 08:25:00;A;;;;5,7;;
2025/03/19 08:30:00;A;;3,1;48,1;6,0;0,00;0,0
2025/03/19 08:30:01;P;;;;6,0;;
2025/03/19 08:35:00;A;;;;5,6;;
2025/03/19 08:40:00;A;;2,7;;6,0;;
2025/03/19 08:45:00;A;;3,1;48,1;6,3;0,00;0,0
2025/03/19 08:45:01;P;;3,1;;6,3;;
2025/03/19 08:55:00;A;;;;5,6;;
2025/03/19 09:00:00;A;;3,2;48,1;6,1;0,00;0,0
2025/03/19 09:00:01;P;;;;6,1;;
2025/03/19 09:05:00;A;;;;5,7;;
2025/03/19 09:15:00;A;;3,2;48,1;6,0;0,00;0,0
2025/03/19 09:15:01;P;;;;6,0;;
2025/03/19 09:30:00;A;;3,2;48,1;5,5;0,00;0,0
2025/03/19 09:30:01;P;;;;5,5;;
2025/03/19 09:35:00;A;;;;6,0;;
2025/03/19 09:40:00;A;;;;5,6;;
2025/03/19 09:45:00;A;;3,1;48,1;6,1;0,00;0,0
2025/03/19 09:45:01;P;;;;6,1;;
2025/03/19 09:50:00;A;;;;5,8;;
2025/03/19 09:55:00;A;;;;5,6;;
2025/03/19 10:00:00;P;;3,3;48,1;5,7;0,00;0,0
2025/03/19 10:05:00;A;;;;6,0;;
2025/03/19 10:15:00;A;;3,3;48,0;5,4;0,00;0,0
2025/03/19 10:15:01;P;;;;5,4;;
2025/03/19 10:20:00;A;;;;5,8;;
2025/03/19 10:30:00;P;;3,2;48,1;5,9;0,00;0,0
2025/03/19 10:35:00;A;;;;5,6;;
2025/03/19 10:40:00;A;;;;6,0;;
2025/03/19 10:45:00;A;;3,3;48,1;5,8;0,00;0,0
2025/03/19 10:45:01;P;;;;5,8;;
2025/03/19 11:00:00;P;;3,3;48,0;5,8;0,00;0,0
2025/03/19 11:15:00;P;;3,3;48,1;5,7;0,00;0,0
2025/03/19 11:25:00;A;;;;6,0;;
2025/03/19 11:30:00;P;;3,2;48,1;6,0;0,00;0,0
2025/03/19 11:35:00;A;;;;5,5;;
2025/03/19 11:40:00;A;;;;6,0;;
2025/03/19 11:45:00;A;;3,4;48,0;5,6;0,00;0,0
2025/03/19 11:45:01;P;;;;5,6;;
2025/03/19 11:55:00;A;;;;6,0;;
2025/03/19 12:00:00;A;;3,4;48,1;5,7;0,00;0,0
2025/03/19 12:00:01;P;;;;5,7;;
2025/03/19 12:05:00;A;;;;6,0;;
2025/03/19 12:10:00;A;;;;5,4;;
2025/03/19 12:15:00;A;;3,3;48,0;5,6;0,00;0,0
2025/03/19 12:15:01;P;;;;5,6;;
2025/03/19 12:20:00;A;;;;6,3;;
